,box,txt,score
37,"[[230.0, 792.0], [621.0, 792.0], [621.0, 806.0], [230.0, 806.0]]",IEEETransactionsonVehicularTechnologyfrom20o7,0.9188884496688843
38,"[[228.0, 807.0], [621.0, 808.0], [621.0, 822.0], [227.0, 821.0]]","to2013,GeneralCo-Chairof2021IEEE/CICInterna-",0.9252293109893799
39,"[[40.0, 823.0], [123.0, 823.0], [123.0, 849.0], [40.0, 849.0]]",SEIEE,0.9659045934677124
40,"[[229.0, 824.0], [620.0, 824.0], [620.0, 838.0], [229.0, 838.0]]",tionalConferenceonCommunicationsinChina (iccC),0.9167628288269043
41,"[[231.0, 840.0], [620.0, 840.0], [620.0, 854.0], [231.0, 854.0]]",TechnicalProgramChair/Co-Chairof2017/2016IEEE,0.9492591023445129
42,"[[39.0, 855.0], [129.0, 855.0], [129.0, 881.0], [39.0, 881.0]]",3-412,0.8397468328475952
43,"[[228.0, 853.0], [623.0, 854.0], [623.0, 871.0], [227.0, 870.0]]","VTc Fall,and Technical Program Symposia Chair of",0.8682592511177063
44,"[[229.0, 871.0], [622.0, 871.0], [622.0, 886.0], [229.0, 886.0]]",2o11IEEEGlobecom.Sheisanelectedmemberof the,0.9382603764533997
45,"[[229.0, 888.0], [620.0, 888.0], [620.0, 901.0], [229.0, 901.0]]",Board of Governors andthe President of the IEEE Ve,0.8801841139793396
46,"[[228.0, 902.0], [622.0, 902.0], [622.0, 920.0], [228.0, 920.0]]",hicular Technology Society. Dr. Zhuang is a Fellow of,0.8859588503837585
47,"[[228.0, 918.0], [621.0, 920.0], [621.0, 934.0], [227.0, 933.0]]","theIEEE,RoyalSocietyofCanada,CanadianAcademy",0.9249233603477478
48,"[[229.0, 936.0], [620.0, 936.0], [620.0, 950.0], [229.0, 950.0]]","of Engineering,and Engineering Institute of Canada.",0.9322339296340942
