,box,txt,score
16,"[[341.0, 2423.0], [1267.0, 2423.0], [1267.0, 2467.0], [341.0, 2467.0]]",component to realize the electronic behaviors,0.93304842710495
17,"[[337.0, 2471.0], [1032.0, 2471.0], [1032.0, 2516.0], [337.0, 2516.0]]",as conventional electronic devices.,0.9381478428840637
18,"[[421.0, 2520.0], [2569.0, 2520.0], [2569.0, 2564.0], [421.0, 2564.0]]","""More Moore"" : The original goal of molecular electronics is to build functional molecules from atomic level,",0.9429075717926025
19,"[[341.0, 2569.0], [2569.0, 2569.0], [2569.0, 2613.0], [341.0, 2613.0]]","and then to build electronic devices and circuits from the individual molecules. Towards this goal, quantum inter-",0.9415490627288818
20,"[[341.0, 2618.0], [2574.0, 2618.0], [2574.0, 2662.0], [341.0, 2662.0]]",ference effect in the charge transport through single-molecule junction enables potential higher switching ratio,0.9535903334617615
21,"[[337.0, 2662.0], [2574.0, 2662.0], [2574.0, 2720.0], [337.0, 2720.0]]",and even lower subthreshold swing than traditional transistors when leads to the single-molecule transistors.,0.9472938776016235
22,"[[341.0, 2720.0], [2565.0, 2720.0], [2565.0, 2764.0], [341.0, 2764.0]]","However, the stability and the integration of multiple devices on chip remained as a major challenge for the fabri",0.9528946876525879
23,"[[337.0, 2768.0], [527.0, 2768.0], [527.0, 2813.0], [337.0, 2813.0]]",cation of,0.9560939073562622
24,"[[536.0, 2768.0], [952.0, 2768.0], [952.0, 2813.0], [536.0, 2813.0]]","“molecular circuits""",0.9333412051200867
25,"[[332.0, 2857.0], [2578.0, 2857.0], [2578.0, 2914.0], [332.0, 2914.0]]","tive analysis of the molecular physical-chemical process by counting the number of molecuies. n this talk, I will",0.9637815356254578
26,"[[341.0, 2914.0], [2569.0, 2914.0], [2569.0, 2959.0], [341.0, 2959.0]]","share our recent effort towards quantitative analysis of the reaction rate, adsorption free energy, isomerization,",0.9412422180175781
27,"[[341.0, 2963.0], [2569.0, 2963.0], [2569.0, 3007.0], [341.0, 3007.0]]","the movement manipulation of molecules, and even the assembly of molecules at the scale of single or several",0.9303414821624756
28,"[[341.0, 3012.0], [558.0, 3012.0], [558.0, 3056.0], [341.0, 3056.0]]",molecules.,0.9631787538528442
29,"[[412.0, 3061.0], [2578.0, 3061.0], [2578.0, 3105.0], [412.0, 3105.0]]","As perspective, recent advances of molecular electronics will lead to their device application on the field of",0.9133691787719727
30,"[[332.0, 3105.0], [1475.0, 3105.0], [1475.0, 3149.0], [332.0, 3149.0]]", sensors and thermoelectric devices in the next ten years.,0.9636393189430237
31,"[[346.0, 3198.0], [731.0, 3198.0], [731.0, 3291.0], [346.0, 3291.0]]",报告人简介,0.9908205270767212
32,"[[350.0, 3357.0], [2574.0, 3357.0], [2574.0, 3415.0], [350.0, 3415.0]]",洪文晶，厦门大学化学化工学院/人工智能研究院教授、化学化工学院副院长，国家高层次青年人才,0.9522689580917358
33,"[[350.0, 3415.0], [2574.0, 3415.0], [2574.0, 3472.0], [350.0, 3472.0]]",项目、基金委优秀青年科学基金入选者，兼任嘉庚创新实验室主任助理。主要从事面向战略新兴产,0.9389914870262146
34,"[[346.0, 3468.0], [2578.0, 3473.0], [2578.0, 3530.0], [345.0, 3526.0]]",业的碳基电子器件研究和工业智能研发，开展化学工程与智能科学、新材料、电子器件等领域相融,0.9225730895996094
35,"[[350.0, 3530.0], [2578.0, 3530.0], [2578.0, 3588.0], [350.0, 3588.0]]",合的前沿交叉研究。作为通讯或共同通讯作者发表论文68篇，包括Nat.Mater.、Sci.Adv.和科学通,0.953415036201477
36,"[[350.0, 3583.0], [2574.0, 3583.0], [2574.0, 3641.0], [350.0, 3641.0]]",报等国内外重要期刊论文，作为独立通讯作者受邀在Acc．Chem．Res，Chem。Soc．Rev.和Adv.,0.887069582939148
37,"[[350.0, 3641.0], [2569.0, 3641.0], [2569.0, 3698.0], [350.0, 3698.0]]",Mater.等发表综述，论文总他引五千余次，出版专著1部，授权发明专利6项，开发的精密科学仪器,0.9671416878700256
38,"[[350.0, 3698.0], [2578.0, 3698.0], [2578.0, 3756.0], [350.0, 3756.0]]",进入国内外十余个顶尖科研单位。主持建设亚洲首座、各项指标达到国际领先水平、面向半导体和,0.942836344242096
39,"[[350.0, 3756.0], [2578.0, 3756.0], [2578.0, 3814.0], [350.0, 3814.0]]",新材料产业的无噪声精密加工和表征实验室，牵头建设了“智能过程监测、控制与优化”创新团队,0.9278518557548523
40,"[[350.0, 3818.0], [1161.0, 3818.0], [1161.0, 3862.0], [350.0, 3862.0]]",和5个千万级和百万级校企研发中心。,0.9728854894638062
41,"[[354.0, 3915.0], [1887.0, 3915.0], [1887.0, 4022.0], [354.0, 4022.0]]",欢迎各位老师、同学参加！,0.9053966403007507
42,"[[1001.0, 4101.0], [2215.0, 4101.0], [2215.0, 4159.0], [1001.0, 4159.0]]",关注电子学系微信公众号，了解更多讲座信息！,0.9032877087593079
